id_pedido,cliente_id,cliente_nombre,cliente_genero,cliente_edad,cliente_grupo_etario,zona,fecha,mes,dia_semana,es_fin_de_semana,estado,metodo_pago,tipo_vehiculo,monto,costo_operacion,margen_bruto,tiempo_entrega_minutos,latitud,longitud,fecha_creacion,fecha_entrega,repartidor_nombre
f320ef44-4dd1-4a5f-b4d2-5d5542459557,01137935-0af8-4f24-8ee9-07632cb39eee,Sofia Gonzalez,Female,36,36-50,Chapinero,2026-08-11,Agosto,Martes,False,entregado,tarjeta,bicicleta,67537.79,13486.10,54051.69,53.0,6.261582,-75.559581,2026-08-11 15:37:54+00:00,2026-08-11 16:30:54+00:00,Marta Lopez
5abe7bc7-767a-4249-91b9-67ed33537d00,41127643-beb8-48b2-958e-79180a8bf64c,Laura Gomez,Female,32,26-35,Centro,2026-08-11,Agosto,Martes,False,entregado,app,moto_electrica,94284.73,21284.67,73000.06,33.0,6.254294,-75.569010,2026-08-11 15:54:42+00:00,2026-08-11 16:27:42+00:00,Luis Perez
1a9360bd-b04a-4bf6-98d0-3f339ef3d323,64402c49-ecbf-46cc-87ae-13215db14f7d,Valentina Gomez,Male,53,50+,Chapinero,2026-08-11,Agosto,Martes,False,cancelado,efectivo,moto_electrica,60279.83,10192.80,50087.03,,6.264733,-75.558303,2026-08-11 15:57:53+00:00,,
3e387c48-fce4-4aa8-af0f-4b4f3b8e34b3,5cce9a92-b20a-48a7-b742-27d2cd0fa666,Juan Martinez,Male,46,36-50,Occidente,2026-08-11,Agosto,Martes,False,entregado,tarjeta,moto_electrica,41491.56,8495.10,32996.46,34.0,6.273029,-75.615629,2026-08-11 18:21:31+00:00,2026-08-11 18:55:31+00:00,Laura Gonzalez
e24881b8-e79c-4b37-a2cb-d89db2b2f9a0,1183439d-4b22-4c45-9ada-cbc6d34960d7,Mateo Perez,Male,77,50+,Occidente,2026-08-11,Agosto,Martes,False,entregado,app,moto_electrica,69713.53,16841.29,52872.24,33.0,6.274373,-75.606670,2026-08-11 19:00:44+00:00,2026-08-11 19:33:44+00:00,Ana Gonzalez
1315f14d-8dae-40a6-b05e-c24d418a5af9,a76b46d5-3d05-4c09-9857-29ce77b7ebf6,Laura Martinez,Male,65,50+,Norte,2026-08-11,Agosto,Martes,False,entregado,efectivo,bicicleta,85352.55,19590.29,65762.26,58.0,6.276833,-75.561907,2026-08-11 19:02:19+00:00,2026-08-11 20:00:19+00:00,Marta Lopez
c0d7bba5-d553-4d65-b92d-fcd4196a2dac,d75d2cf4-7250-4620-8774-e082750cafca,Diego Gomez,Female,81,50+,Norte,2026-08-11,Agosto,Martes,False,en_camino,tarjeta,bicicleta,27364.34,4916.52,22447.82,,6.287447,-75.560325,2026-08-11 19:18:54+00:00,,Luis Garcia
ed52b21c-806e-41bd-945c-76c9b4dc8c97,133e7b9f-2385-4705-9e99-3eb72a0f75cb,Mateo Gonzalez,Male,66,50+,Sur,2026-08-11,Agosto,Martes,False,cancelado,efectivo,moto_electrica,74024.23,13943.18,60081.05,,6.156630,-75.603830,2026-08-11 20:05:06+00:00,,
c142701c-872a-4e20-a255-17b45b5b07f1,13e0122f-67ce-494f-8347-6975e8c8f54e,Luis Garcia,Male,54,50+,Norte,2026-08-11,Agosto,Martes,False,entregado,app,moto_electrica,17530.90,3751.03,13779.87,40.0,6.283370,-75.575961,2026-08-11 20:41:44+00:00,2026-08-11 21:21:44+00:00,Jorge Martinez
d8468c03-5bb4-4e56-9925-c857f9443b02,e14bdbbd-1b66-47ce-a156-94fef926e48d,Valentina Gomez,Female,61,50+,Occidente,2026-08-11,Agosto,Martes,False,entregado,efectivo,bicicleta,71389.96,12868.98,58520.98,36.0,6.250670,-75.595187,2026-08-11 21:03:02+00:00,2026-08-11 21:39:02+00:00,Jorge Martinez
aa593f61-5311-4f32-b8d7-dd88508f2d61,9b929e05-3be7-47f5-8987-51f10d07938d,Marta Lopez,Female,52,50+,Sur,2026-08-11,Agosto,Martes,False,entregado,efectivo,moto_electrica,26405.25,5082.88,21322.37,25.0,6.173779,-75.585819,2026-08-11 21:04:55+00:00,2026-08-11 21:29:55+00:00,Ana Martinez
b5d8a4ba-af53-4db2-a8f9-9327ea31f883,937fe017-e232-4857-842b-9c2982b4c987,Sofia Gomez,Female,49,36-50,Centro,2026-08-11,Agosto,Martes,False,entregado,app,bicicleta,19827.79,3356.74,16471.05,38.0,6.254665,-75.568827,2026-08-11 22:07:03+00:00,2026-08-11 22:45:03+00:00,Juan Gonzalez
1672cc8b-b199-48dc-baaa-287ea8374a94,5cce9a92-b20a-48a7-b742-27d2cd0fa666,Juan Martinez,Male,46,36-50,Sur,2026-08-11,Agosto,Martes,False,entregado,tarjeta,bicicleta,64081.85,10993.38,53088.47,47.0,6.171757,-75.608179,2026-08-11 22:33:41+00:00,2026-08-11 23:20:41+00:00,Andres Lopez
1b5c5d12-4625-4be0-b444-6a3773d63e98,f5dd7f93-442b-4f9f-b4d8-50c8af7475e5,Mateo Gonzalez,Female,26,26-35,Occidente,2026-08-11,Agosto,Martes,False,entregado,app,bicicleta,56190.77,12900.14,43290.63,52.0,6.266162,-75.597376,2026-08-11 22:33:44+00:00,2026-08-11 23:25:44+00:00,Valentina Garcia
0908b315-0b78-40df-a67e-b0f5193096a4,d75d2cf4-7250-4620-8774-e082750cafca,Diego Gomez,Female,81,50+,Centro,2026-08-11,Agosto,Martes,False,en_camino,tarjeta,bicicleta,84593.74,13324.96,71268.78,,6.243111,-75.561182,2026-08-11 22:39:34+00:00,,Laura Perez
2fb2a941-9ee2-4dc5-b4bf-071951556002,34f9f1b5-bdd0-46e7-b81d-623e9fdf17d8,Ana Rodriguez,Female,36,36-50,Chapinero,2026-08-11,Agosto,Martes,False,en_camino,tarjeta,bicicleta,72047.81,12830.77,59217.04,,6.267403,-75.553615,2026-08-11 23:05:18+00:00,,Juan Gonzalez
b1ab5286-17a3-440f-8918-6aca5096609b,0604c774-2d96-40ec-b987-51c090ef688c,Lucia Garcia,Female,78,50+,Centro,2026-08-11,Agosto,Martes,False,entregado,app,bicicleta,93141.15,18609.84,74531.31,38.0,6.250035,-75.551718,2026-08-11 23:33:51+00:00,2026-08-12 00:11:51+00:00,Diego Rodriguez
306ac0e5-4e47-47a6-9ab3-6ed22bb04b76,c1c45866-47a2-47f7-b1e6-4dfecbbdda25,Lucia Lopez,Female,28,26-35,Chapinero,2026-08-11,Agosto,Martes,False,entregado,efectivo,bicicleta,54797.92,13121.53,41676.39,50.0,6.263279,-75.541104,2026-08-11 23:42:41+00:00,2026-08-12 00:32:41+00:00,Jorge Gonzalez
5c04580f-0682-4ec1-8924-c27515081627,41127643-beb8-48b2-958e-79180a8bf64c,Laura Gomez,Female,32,26-35,Chapinero,2026-08-11,Agosto,Martes,False,entregado,efectivo,moto_electrica,88623.78,17233.13,71390.65,35.0,6.266903,-75.554702,2026-08-11 23:58:35+00:00,2026-08-12 00:33:35+00:00,Carlos Martinez
264e72ec-4766-4ad1-858a-0c2419604b83,fd944984-53a0-49d4-9474-ceb6fa280378,Marta Perez,Female,73,50+,Occidente,2026-08-12,Agosto,Miércoles,False,entregado,app,bicicleta,76741.70,13853.34,62888.36,38.0,6.261419,-75.601549,2026-08-12 01:35:42+00:00,2026-08-12 02:13:42+00:00,Lucia Lopez
ae14f068-1790-4674-93b9-229962d9f94a,b2322744-c7c4-49f3-9caa-8df835be917b,Juan Gomez,Male,41,36-50,Chapinero,2026-08-12,Agosto,Miércoles,False,entregado,app,moto_electrica,76387.94,13308.68,63079.26,33.0,6.268598,-75.541268,2026-08-12 02:39:52+00:00,2026-08-12 03:12:52+00:00,Ana Martinez
4f536bdc-9ad1-4bd7-b2b0-64423cd2c56d,e14bdbbd-1b66-47ce-a156-94fef926e48d,Valentina Gomez,Female,61,50+,Centro,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,bicicleta,91032.31,14358.68,76673.63,51.0,6.241818,-75.556859,2026-08-12 03:01:02+00:00,2026-08-12 03:52:02+00:00,Juan Gomez
f590d702-85e4-4344-9af5-e5cd058b9840,cde4c37d-3d93-402d-8476-5ac08324b8fc,Marta Gonzalez,Male,49,36-50,Centro,2026-08-12,Agosto,Miércoles,False,entregado,efectivo,moto_electrica,27404.27,5119.45,22284.82,30.0,6.245011,-75.556300,2026-08-12 03:20:38+00:00,2026-08-12 03:50:38+00:00,Diego Rodriguez
b848b59d-5109-4451-b0a6-67eff1366915,3eaec931-6c40-439f-b3ae-a324b6ed84ac,Carlos Rodriguez,Male,37,36-50,Chapinero,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,moto_electrica,57244.50,10799.09,46445.41,24.0,6.266969,-75.554877,2026-08-12 03:47:32+00:00,2026-08-12 04:11:32+00:00,Ana Martinez
6ec4fbfe-db4d-46ce-a55f-5d81a3196274,31403c6d-6d71-4dae-a092-3e351f46b23d,Juan Rodriguez,Male,26,26-35,Centro,2026-08-12,Agosto,Miércoles,False,entregado,efectivo,moto_electrica,19714.32,4382.09,15332.23,34.0,6.248759,-75.551570,2026-08-12 04:37:15+00:00,2026-08-12 05:11:15+00:00,Ana Gonzalez
6289b474-c189-4cba-8676-81f13a4b8d7e,cde4c37d-3d93-402d-8476-5ac08324b8fc,Marta Gonzalez,Male,49,36-50,Norte,2026-08-12,Agosto,Miércoles,False,entregado,app,bicicleta,27187.27,4440.70,22746.57,60.0,6.278433,-75.572518,2026-08-12 04:46:57+00:00,2026-08-12 05:46:57+00:00,Ana Martinez
5bfa5c26-fb7e-4226-be2e-158228632632,6332c5ab-6d19-41bf-87fa-7ee16a311a73,Lucia Garcia,Female,57,50+,Norte,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,bicicleta,41093.09,6382.90,34710.19,60.0,6.276692,-75.563620,2026-08-12 06:02:16+00:00,2026-08-12 07:02:16+00:00,Juan Gonzalez
f98611d8-d0b5-462b-a807-b85c726b63c2,c868f96d-ea66-42c6-ab2c-c8e836b35c37,Sofia Garcia,Male,80,50+,Chapinero,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,bicicleta,71579.77,15575.43,56004.34,35.0,6.263726,-75.547779,2026-08-12 06:35:37+00:00,2026-08-12 07:10:37+00:00,Valentina Lopez
91ebe58e-1fcf-42e8-966d-fd26aab1523d,8193543e-ba17-4ff3-9344-5f76c2184657,Andres Rodriguez,Female,54,50+,Centro,2026-08-12,Agosto,Miércoles,False,entregado,app,bicicleta,19181.06,4538.22,14642.84,46.0,6.246079,-75.562518,2026-08-12 07:07:27+00:00,2026-08-12 07:53:27+00:00,Marta Perez
334da387-cc6d-4eec-a3ae-97d79ef18a53,a1e55b58-2600-44cc-9743-bc7ffad4510a,Juan Garcia,Male,25,18-25,Chapinero,2026-08-12,Agosto,Miércoles,False,entregado,app,bicicleta,55266.60,10080.34,45186.26,53.0,6.260060,-75.541392,2026-08-12 07:09:07+00:00,2026-08-12 08:02:07+00:00,Jorge Gonzalez
ce587d93-71c4-4f27-bc72-40eeb532f1c8,41127643-beb8-48b2-958e-79180a8bf64c,Laura Gomez,Female,32,26-35,Norte,2026-08-12,Agosto,Miércoles,False,entregado,app,bicicleta,82990.75,14270.87,68719.88,55.0,6.287600,-75.563975,2026-08-12 08:13:05+00:00,2026-08-12 09:08:05+00:00,Valentina Lopez
0668ec4c-f139-4511-a840-687b3f086540,06e97137-7dac-45fd-8c25-3d5ffc2931e2,Valentina Martinez,Female,53,50+,Norte,2026-08-12,Agosto,Miércoles,False,entregado,efectivo,moto_electrica,86697.48,15262.59,71434.89,55.0,6.273399,-75.563187,2026-08-12 10:20:40+00:00,2026-08-12 11:15:40+00:00,Carlos Martinez
5ae72c41-c2d9-4c09-92b0-1f74b0d20801,133e7b9f-2385-4705-9e99-3eb72a0f75cb,Mateo Gonzalez,Male,66,50+,Norte,2026-08-12,Agosto,Miércoles,False,entregado,efectivo,moto_electrica,40314.80,6257.84,34056.96,50.0,6.276886,-75.575226,2026-08-12 11:15:29+00:00,2026-08-12 12:05:29+00:00,Luis Garcia
8a5943c4-6b1e-4bc9-ab73-35e4668c0659,a4be7243-5dfa-45d2-818a-54607daa3daa,Ana Lopez,Female,59,50+,Centro,2026-08-12,Agosto,Miércoles,False,en_camino,app,moto_electrica,74283.88,16466.67,57817.21,,6.258724,-75.559685,2026-08-12 11:39:04+00:00,,Valentina Lopez
d315eb67-abb3-4933-bb1c-0fb203710e11,219bd9f5-a5f7-46bb-88b4-e9133b083ff7,Mateo Rodriguez,Female,65,50+,Norte,2026-08-12,Agosto,Miércoles,False,entregado,efectivo,moto_electrica,15075.59,3263.02,11812.57,57.0,6.294115,-75.552996,2026-08-12 13:28:49+00:00,2026-08-12 14:25:49+00:00,Ana Martinez
25463c52-680a-4926-a3e7-1e56379d709e,5a53097d-77e6-43e0-970b-3e537f059cf8,Diego Lopez,Male,35,26-35,Centro,2026-08-12,Agosto,Miércoles,False,en_camino,efectivo,bicicleta,58968.04,11832.46,47135.58,,6.242630,-75.561987,2026-08-12 13:56:21+00:00,,Ana Gonzalez
9580f07e-d52d-4aad-abfd-655e1efd5885,e933ff4c-ee9c-4811-81b0-36ecf8c6f87a,Luis Martinez,Female,75,50+,Centro,2026-08-12,Agosto,Miércoles,False,en_camino,tarjeta,bicicleta,72448.85,12526.42,59922.43,,6.259759,-75.558547,2026-08-12 14:14:53+00:00,,Andres Lopez
1a6b4343-ef7d-485d-bc88-d35659657003,cde4c37d-3d93-402d-8476-5ac08324b8fc,Marta Gonzalez,Male,49,36-50,Chapinero,2026-08-12,Agosto,Miércoles,False,cancelado,efectivo,moto_electrica,54928.51,13278.09,41650.42,,6.266923,-75.556537,2026-08-12 14:21:25+00:00,,
a07b4759-9e84-4a1d-aaca-d0da91243c76,2bcc12cb-5d87-4176-a287-3a2aee9351e5,Luis Rodriguez,Female,50,36-50,Occidente,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,bicicleta,31541.27,5590.07,25951.20,44.0,6.257328,-75.602330,2026-08-12 14:33:06+00:00,2026-08-12 15:17:06+00:00,Laura Gonzalez
e0e5f7fb-05fb-4bc5-8b98-75b4e5bcea93,64435586-3152-4620-8118-8c603a6994f4,Laura Lopez,Female,80,50+,Sur,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,moto_electrica,84631.28,16662.98,67968.30,30.0,6.164261,-75.602196,2026-08-12 15:58:18+00:00,2026-08-12 16:28:18+00:00,Lucia Gomez
a7ace5d7-a16b-41da-8f3f-afe401753642,e933ff4c-ee9c-4811-81b0-36ecf8c6f87a,Luis Martinez,Female,75,50+,Chapinero,2026-08-12,Agosto,Miércoles,False,entregado,efectivo,bicicleta,55264.20,8431.48,46832.72,54.0,6.265730,-75.552418,2026-08-12 16:24:54+00:00,2026-08-12 17:18:54+00:00,Valentina Lopez
d42ab83e-383f-4f6f-b895-090d01f3c41f,28146250-cf6a-4026-b1f9-b6628c2d8c60,Lucia Lopez,Female,59,50+,Occidente,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,bicicleta,17139.69,3570.23,13569.46,39.0,6.248618,-75.602392,2026-08-12 17:39:15+00:00,2026-08-12 18:18:15+00:00,Mateo Martinez
653fe20d-2079-4568-a9c1-e6894711a54b,065ed21a-e960-49f7-928c-facf2bab622a,Marta Perez,Female,37,36-50,Sur,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,bicicleta,92553.79,22980.84,69572.95,47.0,6.159302,-75.591472,2026-08-12 19:01:43+00:00,2026-08-12 19:48:43+00:00,Maria Martinez
47fbef37-1faa-466c-97e6-7d5b2b697cec,219bd9f5-a5f7-46bb-88b4-e9133b083ff7,Mateo Rodriguez,Female,65,50+,Norte,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,moto_electrica,83636.03,13851.37,69784.66,50.0,6.275125,-75.560644,2026-08-12 20:08:27+00:00,2026-08-12 20:58:27+00:00,Jorge Martinez
a1762e00-e114-4a7a-9785-969144da8001,c0865051-d7c6-4a00-b5f5-c553e05e7b6f,Marta Rodriguez,Male,28,26-35,Occidente,2026-08-12,Agosto,Miércoles,False,entregado,efectivo,bicicleta,86570.70,16962.29,69608.41,45.0,6.251725,-75.609770,2026-08-12 20:31:10+00:00,2026-08-12 21:16:10+00:00,Valentina Garcia
6f38cfc3-c724-434c-abd1-9571e195b16a,c2117215-2808-47fd-8fc9-330bdba5c03a,Laura Martinez,Female,61,50+,Occidente,2026-08-12,Agosto,Miércoles,False,entregado,app,moto_electrica,75074.05,14874.76,60199.29,35.0,6.271210,-75.609880,2026-08-12 20:32:40+00:00,2026-08-12 21:07:40+00:00,Ana Martinez
947be607-c89e-434c-bbe8-12b6bd994745,cab0f77c-6a9c-4833-ab98-ff5e181a7e8c,Diego Gonzalez,Female,40,36-50,Sur,2026-08-12,Agosto,Miércoles,False,en_camino,app,moto_electrica,73355.55,17870.81,55484.74,,6.154680,-75.607493,2026-08-12 21:59:09+00:00,,Juan Gonzalez
2cd59ff4-57f1-4053-a702-91a7b71e4ba3,e933ff4c-ee9c-4811-81b0-36ecf8c6f87a,Luis Martinez,Female,75,50+,Norte,2026-08-12,Agosto,Miércoles,False,cancelado,app,moto_electrica,42202.89,6462.42,35740.47,,6.271446,-75.571606,2026-08-12 22:24:51+00:00,,Andres Martinez
13c50e86-48da-4f41-b3c0-7180e2ac8ce6,c2117215-2808-47fd-8fc9-330bdba5c03a,Laura Martinez,Female,61,50+,Chapinero,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,moto_electrica,88584.23,13980.95,74603.28,40.0,6.263550,-75.545170,2026-08-12 22:31:01+00:00,2026-08-12 23:11:01+00:00,Carlos Martinez
290e2eba-0469-4f93-b1f0-72c303c590b9,8b9a8480-24e2-4d18-aa2c-dd9488b5a08f,Carlos Perez,Male,51,50+,Centro,2026-08-12,Agosto,Miércoles,False,entregado,tarjeta,bicicleta,34081.57,5769.69,28311.88,41.0,6.245726,-75.556989,2026-08-12 23:21:54+00:00,2026-08-13 00:02:54+00:00,Jorge Gonzalez
8f146159-57a3-486d-a59a-a109668b0246,8f0ac0bd-4c61-4d9c-8a0a-a6c0f2d7227c,Andres Gomez,Female,33,26-35,Occidente,2026-08-12,Agosto,Miércoles,False,entregado,efectivo,bicicleta,35136.40,7961.49,27174.91,52.0,6.246023,-75.609988,2026-08-12 23:48:51+00:00,2026-08-13 00:40:51+00:00,Jorge Gomez
c219a15b-aa0e-4874-b818-1416ec3a0315,33d96349-be47-4ec3-a139-34ca61add917,Pedro Perez,Female,56,50+,Occidente,2026-08-13,Agosto,Jueves,False,entregado,efectivo,moto_electrica,47220.01,9819.14,37400.87,38.0,6.240514,-75.603678,2026-08-13 00:15:43+00:00,2026-08-13 00:53:43+00:00,Ana Martinez
fed41609-bb03-4e14-a492-0cbc40c196db,6a3ea9aa-61e6-4a9b-bb8a-673c32bd53e3,Sofia Gonzalez,Female,54,50+,Centro,2026-08-13,Agosto,Jueves,False,entregado,app,bicicleta,82974.14,14970.40,68003.74,33.0,6.245242,-75.558293,2026-08-13 00:31:23+00:00,2026-08-13 01:04:23+00:00,Juan Gomez
9ad5b27b-a471-46e4-922a-c698fc605e0c,56eef3c1-26f4-4db0-ae36-a001ada2aa7a,Mateo Martinez,Male,45,36-50,Sur,2026-08-13,Agosto,Jueves,False,en_camino,app,bicicleta,81544.11,18170.89,63373.22,,6.151936,-75.584796,2026-08-13 01:00:41+00:00,,Andres Gomez
4def7e3a-ade7-44b7-94c8-f011f64f7b97,8f0ac0bd-4c61-4d9c-8a0a-a6c0f2d7227c,Andres Gomez,Female,33,26-35,Centro,2026-08-13,Agosto,Jueves,False,entregado,tarjeta,moto_electrica,16339.97,3358.47,12981.50,39.0,6.255922,-75.564204,2026-08-13 01:27:41+00:00,2026-08-13 02:06:41+00:00,Jorge Martinez
c0411e76-d006-47b5-8c63-ef237b1f884f,f00e2d66-a77b-4a5b-a16d-97ff62ba0fd3,Juan Gomez,Female,35,26-35,Chapinero,2026-08-13,Agosto,Jueves,False,en_camino,efectivo,moto_electrica,44668.90,8563.76,36105.14,,6.264243,-75.552366,2026-08-13 02:14:38+00:00,,Valentina Lopez
d4bd5f14-d788-45e4-a8c9-75f20b6c95ab,13e0122f-67ce-494f-8347-6975e8c8f54e,Luis Garcia,Male,54,50+,Chapinero,2026-08-13,Agosto,Jueves,False,entregado,app,moto_electrica,19779.71,3574.19,16205.52,32.0,6.269308,-75.553732,2026-08-13 02:35:17+00:00,2026-08-13 03:07:17+00:00,Andres Gomez
b24dd80c-bee1-4cfd-af2d-9b731f37c1d4,1183439d-4b22-4c45-9ada-cbc6d34960d7,Mateo Perez,Male,77,50+,Sur,2026-08-13,Agosto,Jueves,False,entregado,tarjeta,moto_electrica,32170.69,5390.17,26780.52,22.0,6.178761,-75.609666,2026-08-13 02:58:09+00:00,2026-08-13 03:20:09+00:00,Carlos Martinez
5fd6e212-1c07-484c-b2bf-4be389ed2386,b2322744-c7c4-49f3-9caa-8df835be917b,Juan Gomez,Male,41,36-50,Chapinero,2026-08-13,Agosto,Jueves,False,entregado,app,moto_electrica,85680.73,19489.34,66191.39,21.0,6.261974,-75.553344,2026-08-13 03:14:03+00:00,2026-08-13 03:35:03+00:00,Andres Martinez
b26b8d40-dc23-42f6-8ecb-1ed15a2126e8,56eef3c1-26f4-4db0-ae36-a001ada2aa7a,Mateo Martinez,Male,45,36-50,Sur,2026-08-13,Agosto,Jueves,False,entregado,app,moto_electrica,52015.55,9940.47,42075.08,27.0,6.152026,-75.609139,2026-08-13 03:32:43+00:00,2026-08-13 03:59:43+00:00,Juan Gomez
67dab1f8-e818-451b-ac36-fa18ef1d0b4f,994850d2-c7f7-4ee7-8182-5507f4e2ad8d,Carlos Martinez,Female,54,50+,Centro,2026-08-13,Agosto,Jueves,False,en_camino,efectivo,moto_electrica,47288.74,7914.34,39374.40,,6.256384,-75.567448,2026-08-13 04:12:56+00:00,,Luis Lopez
b6509de9-5d6b-4b9a-997a-505cfe76ba3c,c0865051-d7c6-4a00-b5f5-c553e05e7b6f,Marta Rodriguez,Male,28,26-35,Sur,2026-08-13,Agosto,Jueves,False,entregado,app,bicicleta,69751.21,15930.13,53821.08,55.0,6.159555,-75.582538,2026-08-13 04:14:40+00:00,2026-08-13 05:09:40+00:00,Andres Gomez
b0de2657-9c23-4513-80fa-68730694fcbd,651347e4-debe-4831-bdda-7ce4e7067076,Laura Lopez,Female,35,26-35,Chapinero,2026-08-13,Agosto,Jueves,False,entregado,app,moto_electrica,55936.81,11284.10,44652.71,31.0,6.265523,-75.543647,2026-08-13 04:46:51+00:00,2026-08-13 05:17:51+00:00,Marta Lopez
98aa6c08-5c07-4d7e-9b2e-8b0e4d8e7c56,f2dfaa5a-f205-4345-92ca-af0a6f5a2de7,Marta Lopez,Male,77,50+,Centro,2026-08-13,Agosto,Jueves,False,entregado,tarjeta,moto_electrica,39451.81,9036.78,30415.03,33.0,6.245085,-75.550459,2026-08-13 04:51:21+00:00,2026-08-13 05:24:21+00:00,Juan Gomez
aa41bbc1-3379-4101-8954-2ff123aa16ab,07710594-2e0c-40d8-9ddb-2a4227d3d41a,Pedro Gomez,Male,48,36-50,Sur,2026-08-13,Agosto,Jueves,False,en_camino,tarjeta,bicicleta,23894.80,5872.12,18022.68,,6.167572,-75.600493,2026-08-13 06:06:23+00:00,,Luis Perez
f5b934b0-2f17-4efb-9d0e-7a68febf669b,3b9ed80e-3c01-457b-bd6e-f8878424b937,Juan Gonzalez,Male,81,50+,Norte,2026-08-13,Agosto,Jueves,False,entregado,app,moto_electrica,17169.59,3161.08,14008.51,47.0,6.292407,-75.560053,2026-08-13 07:05:53+00:00,2026-08-13 07:52:53+00:00,Marta Perez
e16f46bc-5530-4c0d-b7cd-620bbe22e066,fa03a4c0-a33c-47a6-aa10-616ec3e63346,Maria Perez,Male,68,50+,Chapinero,2026-08-13,Agosto,Jueves,False,en_camino,app,bicicleta,61118.15,14552.23,46565.92,,6.264460,-75.544215,2026-08-13 07:24:18+00:00,,Andres Gomez
61114b3c-6525-4dac-a925-6e80c71c460c,54233927-6db7-4079-8943-602740d70b79,Laura Lopez,Male,32,26-35,Occidente,2026-08-13,Agosto,Jueves,False,en_camino,app,bicicleta,32124.97,5989.81,26135.16,,6.246148,-75.592166,2026-08-13 07:36:13+00:00,,Luis Garcia
90ea4286-dc4c-4299-8d2d-5a8baaf04d88,a76b46d5-3d05-4c09-9857-29ce77b7ebf6,Laura Martinez,Male,65,50+,Occidente,2026-08-13,Agosto,Jueves,False,cancelado,efectivo,moto_electrica,47702.01,10099.38,37602.63,,6.269268,-75.604864,2026-08-13 09:10:05+00:00,,
c8dada6d-0572-4447-9ef1-fd78b5547f73,214122ff-3ed0-4ee7-b22f-e1e1b8f04e7e,Diego Rodriguez,Male,26,26-35,Centro,2026-08-13,Agosto,Jueves,False,entregado,efectivo,bicicleta,64489.23,9823.73,54665.50,41.0,6.259161,-75.554847,2026-08-13 09:18:48+00:00,2026-08-13 09:59:48+00:00,Mateo Martinez
5d97a66f-e655-4f55-a540-9eee2bb9d9d2,b08e0f7c-3078-41b9-8e89-00b4e8e31b8d,Jorge Gonzalez,Female,44,36-50,Chapinero,2026-08-13,Agosto,Jueves,False,entregado,tarjeta,bicicleta,61033.10,13365.97,47667.13,56.0,6.263749,-75.547928,2026-08-13 10:20:24+00:00,2026-08-13 11:16:24+00:00,Luis Garcia
a70f9d0b-ddff-46f4-998b-af416cde2021,9b48ed18-2e2c-49c0-8caf-85c1d0fd941e,Andres Martinez,Male,81,50+,Centro,2026-08-13,Agosto,Jueves,False,en_camino,tarjeta,bicicleta,27632.27,5156.99,22475.28,,6.249940,-75.551543,2026-08-13 11:47:21+00:00,,Luis Perez
7cc2a001-0c72-4505-9fe2-28e83de4cdae,e3d7ed4c-b628-4a8e-a070-6cb9dcb5d8d0,Mateo Gomez,Male,30,26-35,Norte,2026-08-13,Agosto,Jueves,False,cancelado,app,bicicleta,28053.20,5183.16,22870.04,,6.289770,-75.568682,2026-08-13 12:16:36+00:00,,
3211cc9b-6bac-4bf6-8c05-aa583d1bd24d,214122ff-3ed0-4ee7-b22f-e1e1b8f04e7e,Diego Rodriguez,Male,26,26-35,Norte,2026-08-13,Agosto,Jueves,False,entregado,app,moto_electrica,37833.51,8382.35,29451.16,49.0,6.295287,-75.568693,2026-08-13 12:17:13+00:00,2026-08-13 13:06:13+00:00,Juan Gomez
a3881538-d491-41b9-adc9-6c7b06fdc22e,3846dadb-18c0-49fe-9be8-725b48a79373,Sofia Garcia,Male,67,50+,Centro,2026-08-13,Agosto,Jueves,False,entregado,efectivo,bicicleta,52909.89,9167.72,43742.17,45.0,6.255002,-75.550722,2026-08-13 14:07:35+00:00,2026-08-13 14:52:35+00:00,Diego Lopez
6da8b795-6aca-4389-bfb4-9245bde77310,85376b3d-bf0a-462c-9812-374620e92e59,Jorge Garcia,Female,72,50+,Sur,2026-08-13,Agosto,Jueves,False,entregado,app,moto_electrica,88832.78,14985.03,73847.75,30.0,6.158284,-75.592094,2026-08-13 14:32:59+00:00,2026-08-13 15:02:59+00:00,Luis Lopez
eca241ae-2657-45c4-ab72-c515dab0ca1b,4602c60c-7f6c-49b6-a894-2f964ce24e73,Mateo Rodriguez,Female,35,26-35,Chapinero,2026-08-13,Agosto,Jueves,False,entregado,app,moto_electrica,91523.34,21098.84,70424.50,25.0,6.265934,-75.544610,2026-08-13 14:36:11+00:00,2026-08-13 15:01:11+00:00,Andres Lopez
e191e477-3423-4baa-bc33-eb8cc79f5827,66379f01-baf4-4625-af97-5671a7553d51,Marta Rodriguez,Female,33,26-35,Norte,2026-08-13,Agosto,Jueves,False,cancelado,tarjeta,bicicleta,80506.03,17801.61,62704.42,,6.276216,-75.579261,2026-08-13 14:36:13+00:00,,
